~ 90, ie center
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.5184364492350666     87.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.6580627893946132     95.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     0.9250245035569946     53.0
GEN2:300833B2DDD9014000000000    1     0.03490658503988659     2.0

GEN2:300833B2DDD9014000000000    3     1.2217304763960306     70.0
GEN2:300833B2DDD9014000000000    1     2.9845130209103035     171.0

GEN2:300833B2DDD9014000000000    3     1.2740903539558606     73.0
GEN2:300833B2DDD9014000000000    1     0.0     0.0

GEN2:300833B2DDD9014000000000    3     1.064650843716541     61.0
GEN2:300833B2DDD9014000000000    1     0.0     0.0

GEN2:300833B2DDD9014000000000    3     1.064650843716541     61.0
GEN2:300833B2DDD9014000000000    1     0.0     0.0

GEN2:300833B2DDD9014000000000    3     1.2740903539558606     73.0
GEN2:300833B2DDD9014000000000    1     0.0     0.0

GEN2:300833B2DDD9014000000000    3     1.3089969389957472     75.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     1.361356816555577     78.0
GEN2:300833B2DDD9014000000000    1     0.03490658503988659     2.0

GEN2:300833B2DDD9014000000000    3     1.0297442586766543     59.0
GEN2:300833B2DDD9014000000000    1     3.0892327760299634     177.0

GEN2:300833B2DDD9014000000000    3     1.2217304763960306     70.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.1693705988362006     67.0
GEN2:300833B2DDD9014000000000    1     3.0892327760299634     177.0

GEN2:300833B2DDD9014000000000    3     1.1693705988362006     67.0
GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

GEN2:300833B2DDD9014000000000    3     1.4660765716752369     84.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     1.117010721276371     64.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

END OF TEST RUN FOR 3 sec
GEN2:300833B2DDD9014000000000    3     2.007128639793479     115.0
GEN2:300833B2DDD9014000000000    1     0.03490658503988659     2.0

GEN2:300833B2DDD9014000000000    3     2.007128639793479     115.0
GEN2:300833B2DDD9014000000000    1     0.5759586531581288     33.0

GEN2:300833B2DDD9014000000000    3     2.007128639793479     115.0
GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

GEN2:300833B2DDD9014000000000    3     2.007128639793479     115.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    3     1.902408884673819     109.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    3     2.007128639793479     115.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     2.007128639793479     115.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     2.0594885173533086     118.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    3     2.1467549799530254     123.0
GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

GEN2:300833B2DDD9014000000000    3     2.0943951023931953     120.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     2.1467549799530254     123.0
GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    3     1.9547687622336491     112.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     2.0943951023931953     120.0
GEN2:300833B2DDD9014000000000    1     0.0     0.0

GEN2:300833B2DDD9014000000000    3     1.8500490071139892     106.0
GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    3     1.902408884673819     109.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    3     1.361356816555577     78.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.6580627893946132     95.0
GEN2:300833B2DDD9014000000000    1     0.2792526803190927     16.0

GEN2:300833B2DDD9014000000000    3     1.361356816555577     78.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    3     1.413716694115407     81.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     1.5707963267948966     90.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

END OF TEST RUN FOR 3 sec
GEN2:300833B2DDD9014000000000    3     1.8151424220741028     104.0
GEN2:300833B2DDD9014000000000    1     0.03490658503988659     2.0

GEN2:300833B2DDD9014000000000    3     1.710422666954443     98.0
GEN2:300833B2DDD9014000000000    1     0.5759586531581288     33.0

GEN2:300833B2DDD9014000000000    3     1.6580627893946132     95.0
GEN2:300833B2DDD9014000000000    1     0.0     0.0

GEN2:300833B2DDD9014000000000    3     1.710422666954443     98.0
GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

GEN2:300833B2DDD9014000000000    3     1.413716694115407     81.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     1.8500490071139892     106.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     1.7627825445142729     101.0
GEN2:300833B2DDD9014000000000    1     0.03490658503988659     2.0

GEN2:300833B2DDD9014000000000    3     1.710422666954443     98.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     1.5184364492350666     87.0
GEN2:300833B2DDD9014000000000    1     0.03490658503988659     2.0

GEN2:300833B2DDD9014000000000    3     1.5707963267948966     90.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.8151424220741028     104.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.5707963267948966     90.0
GEN2:300833B2DDD9014000000000    1     0.2792526803190927     16.0

GEN2:300833B2DDD9014000000000    3     1.5184364492350666     87.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.6580627893946132     95.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     1.6580627893946132     95.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     1.710422666954443     98.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     1.605702911834783     92.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     1.7627825445142729     101.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.6580627893946132     95.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.8500490071139892     106.0
GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

END OF TEST RUN FOR 3 sec
GEN2:300833B2DDD9014000000000    1     0.5235987755982988     30.0

GEN2:300833B2DDD9014000000000    1     0.2792526803190927     16.0

GEN2:300833B2DDD9014000000000    1     0.2792526803190927     16.0

GEN2:300833B2DDD9014000000000    1     0.5235987755982988     30.0

GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

GEN2:300833B2DDD9014000000000    1     0.6283185307179586     36.0

GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    1     0.3839724354387525     22.0

GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    1     0.4886921905584123     28.0

GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    1     0.5759586531581288     33.0

GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    1     0.4886921905584123     28.0

GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    1     0.3839724354387525     22.0

END OF TEST RUN FOR 3 sec
GEN2:300833B2DDD9014000000000    3     0.7853981633974483     45.0
GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

GEN2:300833B2DDD9014000000000    3     0.9250245035569946     53.0
GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

GEN2:300833B2DDD9014000000000    3     1.117010721276371     64.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.0297442586766543     59.0
GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    3     1.0297442586766543     59.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     0.8726646259971648     50.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    3     1.0297442586766543     59.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    3     1.117010721276371     64.0
GEN2:300833B2DDD9014000000000    1     0.2792526803190927     16.0

GEN2:300833B2DDD9014000000000    3     1.2217304763960306     70.0
GEN2:300833B2DDD9014000000000    1     0.3839724354387525     22.0

GEN2:300833B2DDD9014000000000    3     1.0297442586766543     59.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     0.9773843811168246     56.0
GEN2:300833B2DDD9014000000000    1     0.24434609527920614     14.0

GEN2:300833B2DDD9014000000000    3     1.1693705988362006     67.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     1.117010721276371     64.0
GEN2:300833B2DDD9014000000000    1     0.0     0.0

GEN2:300833B2DDD9014000000000    3     1.064650843716541     61.0
GEN2:300833B2DDD9014000000000    1     0.13962634015954636     8.0

GEN2:300833B2DDD9014000000000    3     1.1693705988362006     67.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

GEN2:300833B2DDD9014000000000    3     0.9773843811168246     56.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     0.8203047484373349     47.0
GEN2:300833B2DDD9014000000000    1     0.19198621771937624     11.0

GEN2:300833B2DDD9014000000000    3     0.8726646259971648     50.0
GEN2:300833B2DDD9014000000000    1     0.4363323129985824     25.0

GEN2:300833B2DDD9014000000000    3     1.0297442586766543     59.0
GEN2:300833B2DDD9014000000000    1     0.08726646259971647     5.0

GEN2:300833B2DDD9014000000000    3     0.7853981633974483     45.0
GEN2:300833B2DDD9014000000000    1     0.3316125578789226     19.0

END OF TEST RUN FOR 3 sec
